learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.917236
1,4,1,0.238,0.877,0.163,0.481689
1,4,2,0.238,0.877,0.163,0.607819
1,4,3,0.238,0.877,0.163,0.804016
2,8,0,0.201,0.881,0.16,0.178101
2,8,0,0.201,0.881,0.16,0.641083
2,8,0,0.201,0.881,0.16,0.818817
2,8,1,0.201,0.881,0.16,0.77124
2,8,2,0.201,0.881,0.16,0.448761
2,8,3,0.201,0.881,0.16,0.166748
2,8,3,0.201,0.881,0.16,0.288666
2,8,3,0.201,0.881,0.16,0.088654
2,8,3,0.201,0.881,0.16,0.325867
2,8,4,0.201,0.881,0.16,0.993561
2,8,5,0.201,0.881,0.16,0.485229
2,8,6,0.201,0.881,0.16,0.19101
2,8,6,0.201,0.881,0.16,0.848999
2,8,6,0.201,0.881,0.16,0.663788
2,8,7,0.201,0.881,0.16,0.731201
3,10,0,0.215,0.875,0.15,0.847778
3,10,1,0.215,0.875,0.15,0.919159
3,10,2,0.215,0.875,0.15,0.416901
3,10,3,0.215,0.875,0.15,0.052826
3,10,3,0.215,0.875,0.15,0.611176
3,10,3,0.215,0.875,0.15,0.625763
3,10,4,0.215,0.875,0.15,0.597656
3,10,5,0.215,0.875,0.15,0.233704
3,10,6,0.215,0.875,0.15,0.774445
3,10,7,0.215,0.875,0.15,0.355621
3,10,8,0.215,0.875,0.15,0.253571
3,10,9,0.215,0.875,0.15,0.965393
4,13,0,0.229,0.865,0.154,0.351868
4,13,1,0.229,0.865,0.154,0.2836
4,13,2,0.229,0.865,0.154,0.606018
4,13,3,0.229,0.865,0.154,0.38385
4,13,4,0.229,0.865,0.154,0.481079
4,13,5,0.229,0.865,0.154,0.153625
4,13,5,0.229,0.865,0.154,0.353394
4,13,5,0.229,0.865,0.154,0.283875
4,13,6,0.229,0.865,0.154,0.911224
4,13,7,0.229,0.865,0.154,0.346008
4,13,8,0.229,0.865,0.154,0.701813
4,13,9,0.229,0.865,0.154,0.937775
4,13,10,0.229,0.865,0.154,0.610352
4,13,11,0.229,0.865,0.154,0.199799
4,13,11,0.229,0.865,0.154,0.427002
4,13,11,0.229,0.865,0.154,0.646576
4,13,12,0.229,0.865,0.154,0.600922
5,9,0,0.22,0.871,0.172,0.486053
5,9,1,0.22,0.871,0.172,0.758209
5,9,2,0.22,0.871,0.172,0.124542
5,9,2,0.22,0.871,0.172,0.222168
5,9,2,0.22,0.871,0.172,0.971039
5,9,3,0.22,0.871,0.172,0.007172
5,9,3,0.22,0.871,0.172,0.996124
5,9,4,0.22,0.871,0.172,0.234558
5,9,5,0.22,0.871,0.172,0.594543
5,9,6,0.22,0.871,0.172,0.687347
5,9,7,0.22,0.871,0.172,0.453094
5,9,8,0.22,0.871,0.172,0.285919
6,19,0,0.22,0.863,0.181,0.882416
6,19,1,0.22,0.863,0.181,0.163422
6,19,1,0.22,0.863,0.181,0.932953
6,19,2,0.22,0.863,0.181,0.518158
6,19,3,0.22,0.863,0.181,0.612946
6,19,4,0.22,0.863,0.181,0.4823
6,19,5,0.22,0.863,0.181,0.21701
6,19,5,0.22,0.863,0.181,0.79837
6,19,5,0.22,0.863,0.181,0.185333
6,19,6,0.22,0.863,0.181,0.958038
6,19,7,0.22,0.863,0.181,0.401489
6,19,8,0.22,0.863,0.181,0.65155
6,19,9,0.22,0.863,0.181,0.484161
6,19,10,0.22,0.863,0.181,0.480713
6,19,11,0.22,0.863,0.181,0.173706
6,19,11,0.22,0.863,0.181,0.536835
6,19,11,0.22,0.863,0.181,0.983185
6,19,12,0.22,0.863,0.181,0.28833
6,19,13,0.22,0.863,0.181,0.827789
6,19,14,0.22,0.863,0.181,0.478729
6,19,15,0.22,0.863,0.181,0.528717
6,19,16,0.22,0.863,0.181,0.796814
6,19,17,0.22,0.863,0.181,0.502747
6,19,18,0.22,0.863,0.181,0.730042
7,8,0,0.209,0.866,0.153,0.674713
7,8,1,0.209,0.866,0.153,0.287842
7,8,2,0.209,0.866,0.153,0.302765
7,8,3,0.209,0.866,0.153,0.343231
7,8,4,0.209,0.866,0.153,0.270874
7,8,5,0.209,0.866,0.153,0.826904
7,8,6,0.209,0.866,0.153,0.639984
7,8,7,0.209,0.866,0.153,0.935669
8,10,0,0.223,0.887,0.165,0.077026
