learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.62322998,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.85168457,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.008392334,0.711608887,0.358093262,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.632324219,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.836517334,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.941741943,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.954467773,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.577941895,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.537506104,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.030029297,0.71685791,0.592102051,N/A,No Rating Submission
2,8,6,0.201,0.881,0.16,0.696075439,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.99395752,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.927703857,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.901245117,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.350280762,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.881286621,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.360168457,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.838623047,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.958862305,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.096679688,0.999481201,N/A,N/A,No Recommendation Follow
3,10,8,0.215,0.875,0.15,0.148956299,0.04888916,0.375457764,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.753326416,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.289764404,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.083709717,0.145294189,0.31072998,N/A,No Rating Submission
4,13,2,0.229,0.865,0.154,0.150695801,0.5730896,0.662750244,N/A,No Rating Submission
4,13,3,0.229,0.865,0.154,0.476867676,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.509735107,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.669799805,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.542480469,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.215637207,0.105834961,0.424316406,N/A,No Rating Submission
4,13,8,0.229,0.865,0.154,0.135284424,0.255523682,0.630889893,N/A,No Rating Submission
4,13,9,0.229,0.865,0.154,0.540405273,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.538574219,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.218505859,0.992797852,N/A,N/A,No Recommendation Follow
4,13,12,0.229,0.865,0.154,0.598388672,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.80078125,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.873474121,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.99520874,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.524719238,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.132537842,0.108337402,0.485351563,N/A,No Rating Submission
5,9,5,0.22,0.871,0.172,0.267913818,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.601226807,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.181060791,0.910797119,N/A,N/A,No Recommendation Follow
5,9,8,0.22,0.871,0.172,0.090759277,0.633728027,0.393218994,N/A,No Rating Submission
6,19,0,0.22,0.863,0.181,0.884063721,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.945281982,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.657714844,N/A,N/A,N/A,No Recommendation Request
6,19,3,0.22,0.863,0.181,0.541381836,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.311462402,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.518463135,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.351928711,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.298797607,N/A,N/A,N/A,No Recommendation Request
6,19,8,0.22,0.863,0.181,0.007202148,0.235595703,0.556396484,N/A,No Rating Submission
6,19,9,0.22,0.863,0.181,0.322387695,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.100402832,0.561309814,0.609832764,N/A,No Rating Submission
6,19,11,0.22,0.863,0.181,0.028289795,0.734313965,0.078491211,0,
6,19,12,0.22,0.863,0.181,0.799621582,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.383300781,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.155914307,0.83972168,0.399505615,N/A,No Rating Submission
6,19,15,0.22,0.863,0.181,0.286132813,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.279052734,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.025726318,0.59967041,0.758758545,N/A,No Rating Submission
6,19,18,0.22,0.863,0.181,0.028533936,0.942932129,N/A,N/A,No Recommendation Follow
7,8,0,0.209,0.866,0.153,0.962249756,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.492980957,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.849487305,N/A,N/A,N/A,No Recommendation Request
7,8,3,0.209,0.866,0.153,0.190887451,0.043212891,0.895294189,N/A,No Rating Submission
7,8,4,0.209,0.866,0.153,0.809326172,N/A,N/A,N/A,No Recommendation Request
7,8,5,0.209,0.866,0.153,0.268737793,N/A,N/A,N/A,No Recommendation Request
7,8,6,0.209,0.866,0.153,0.735687256,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.402618408,N/A,N/A,N/A,No Recommendation Request
8,10,0,0.223,0.887,0.165,0.739685059,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.96182251,N/A,N/A,N/A,No Recommendation Request
8,10,2,0.223,0.887,0.165,0.402618408,N/A,N/A,N/A,No Recommendation Request
8,10,3,0.223,0.887,0.165,0.060150146,0.572845459,0.760437012,N/A,No Rating Submission
8,10,4,0.223,0.887,0.165,0.748046875,N/A,N/A,N/A,No Recommendation Request
8,10,5,0.223,0.887,0.165,0.85067749,N/A,N/A,N/A,No Recommendation Request
8,10,6,0.223,0.887,0.165,0.111206055,0.321594238,0.334838867,N/A,No Rating Submission
8,10,7,0.223,0.887,0.165,0.180938721,0.662841797,0.522613525,N/A,No Rating Submission
8,10,8,0.223,0.887,0.165,0.929321289,N/A,N/A,N/A,No Recommendation Request
8,10,9,0.223,0.887,0.165,0.061340332,0.042358398,0.022644043,0,
9,13,0,0.199,0.871,0.156,0.654937744,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.452148438,N/A,N/A,N/A,No Recommendation Request
9,13,2,0.199,0.871,0.156,0.659576416,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.519500732,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.614776611,N/A,N/A,N/A,No Recommendation Request
9,13,5,0.199,0.871,0.156,0.273803711,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.428649902,N/A,N/A,N/A,No Recommendation Request
9,13,7,0.199,0.871,0.156,0.481903076,N/A,N/A,N/A,No Recommendation Request
9,13,8,0.199,0.871,0.156,0.374206543,N/A,N/A,N/A,No Recommendation Request
9,13,9,0.199,0.871,0.156,0.020050049,0.640472412,0.343811035,N/A,No Rating Submission
9,13,10,0.199,0.871,0.156,0.917358398,N/A,N/A,N/A,No Recommendation Request
9,13,11,0.199,0.871,0.156,0.85824585,N/A,N/A,N/A,No Recommendation Request
9,13,12,0.199,0.871,0.156,0.493743896,N/A,N/A,N/A,No Recommendation Request
10,7,0,0.2,0.876,0.158,0.431488037,N/A,N/A,N/A,No Recommendation Request
