learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.48916626,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.944335938,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.52230835,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.202056885,0.413726807,0.173614502,N/A,No Rating Submission
2,8,0,0.201,0.881,0.16,0.237792969,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.633392334,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.976257324,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.433776855,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.503082275,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.500579834,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.657775879,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.544555664,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.705871582,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.696105957,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.261627197,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.955932617,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.604492188,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.096740723,0.017486572,0.702423096,N/A,No Rating Submission
3,10,6,0.215,0.875,0.15,0.893463135,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.870513916,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.024291992,0.265167236,0.940765381,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.112579346,0.278289795,0.486053467,N/A,No Rating Submission
