learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,1,0.201,0.881,0.16,0.733856,0
2,8,4,0.201,0.881,0.16,0.602753,3
2,8,7,0.201,0.881,0.16,0.206818,5
3,10,5,0.215,0.875,0.15,0.623383,3
3,10,9,0.215,0.875,0.15,0.007233,0
4,13,3,0.229,0.865,0.154,0.880981,0
4,13,11,0.229,0.865,0.154,0.670288,9
5,9,2,0.22,0.871,0.172,0.948669,0
5,9,5,0.22,0.871,0.172,0.482544,9
6,19,2,0.22,0.863,0.181,0.529663,0
6,19,7,0.22,0.863,0.181,0.386261,9
6,19,11,0.22,0.863,0.181,0.360535,1
6,19,15,0.22,0.863,0.181,0.766266,4
7,8,0,0.209,0.866,0.153,0.154205,0
7,8,2,0.209,0.866,0.153,0.994141,3
7,8,4,0.209,0.866,0.153,0.504028,1
8,10,8,0.223,0.887,0.165,0.337616,0
9,13,4,0.199,0.871,0.156,0.513062,0
9,13,11,0.199,0.871,0.156,0.699127,3
10,7,1,0.2,0.876,0.158,0.283295,0
