learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.966644,0
2,8,2,0.201,0.881,0.16,0.743713,0
2,8,4,0.201,0.881,0.16,0.29541,1
3,10,1,0.215,0.875,0.15,0.349579,0
3,10,2,0.215,0.875,0.15,0.221497,1
3,10,3,0.215,0.875,0.15,0.446625,2
3,10,7,0.215,0.875,0.15,0.780853,3
4,13,2,0.229,0.865,0.154,0.650208,0
4,13,4,0.229,0.865,0.154,0.66507,1
4,13,7,0.229,0.865,0.154,0.35672,2
4,13,10,0.229,0.865,0.154,0.810547,3
5,9,8,0.22,0.871,0.172,0.92276,0
6,19,0,0.22,0.863,0.181,0.004089,0
6,19,8,0.22,0.863,0.181,0.885498,1
6,19,12,0.22,0.863,0.181,0.977112,2
6,19,14,0.22,0.863,0.181,0.210724,3
6,19,15,0.22,0.863,0.181,0.571777,4
6,19,17,0.22,0.863,0.181,0.615051,5
7,8,5,0.209,0.866,0.153,0.152496,0
7,8,6,0.209,0.866,0.153,0.37439,1
9,13,1,0.199,0.871,0.156,0.091736,0
9,13,8,0.199,0.871,0.156,0.450806,1
