learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.969879
1,4,1,0.238,0.877,0.163,0.881378
1,4,2,0.238,0.877,0.163,0.184326
1,4,2,0.238,0.877,0.163,0.264343
1,4,2,0.238,0.877,0.163,0.786255
1,4,3,0.238,0.877,0.163,0.988464
2,8,0,0.201,0.881,0.16,0.544342
2,8,1,0.201,0.881,0.16,0.814667
2,8,2,0.201,0.881,0.16,0.180908
2,8,2,0.201,0.881,0.16,0.653839
2,8,2,0.201,0.881,0.16,0.21347
2,8,3,0.201,0.881,0.16,0.94928
2,8,4,0.201,0.881,0.16,0.093109
2,8,4,0.201,0.881,0.16,0.530945
2,8,4,0.201,0.881,0.16,0.812042
2,8,5,0.201,0.881,0.16,0.819275
2,8,6,0.201,0.881,0.16,0.374054
2,8,7,0.201,0.881,0.16,0.243713
3,10,0,0.215,0.875,0.15,0.677094
3,10,1,0.215,0.875,0.15,0.020508
3,10,1,0.215,0.875,0.15,0.054077
3,10,1,0.215,0.875,0.15,0.767395
3,10,2,0.215,0.875,0.15,0.055725
3,10,2,0.215,0.875,0.15,0.499908
3,10,2,0.215,0.875,0.15,0.225586
3,10,3,0.215,0.875,0.15,0.521667
3,10,4,0.215,0.875,0.15,0.834869
3,10,5,0.215,0.875,0.15,0.503052
3,10,6,0.215,0.875,0.15,0.69046
3,10,7,0.215,0.875,0.15,0.752686
3,10,8,0.215,0.875,0.15,0.878967
3,10,9,0.215,0.875,0.15,0.298065
4,13,0,0.229,0.865,0.154,0.591217
4,13,1,0.229,0.865,0.154,0.232208
4,13,2,0.229,0.865,0.154,0.908722
4,13,3,0.229,0.865,0.154,0.853516
4,13,4,0.229,0.865,0.154,0.294952
4,13,5,0.229,0.865,0.154,0.300812
4,13,6,0.229,0.865,0.154,0.85791
4,13,7,0.229,0.865,0.154,0.129059
4,13,7,0.229,0.865,0.154,0.306549
4,13,7,0.229,0.865,0.154,0.708435
4,13,8,0.229,0.865,0.154,0.207916
4,13,8,0.229,0.865,0.154,0.091858
4,13,8,0.229,0.865,0.154,0.985535
4,13,9,0.229,0.865,0.154,0.452942
4,13,10,0.229,0.865,0.154,0.61734
4,13,11,0.229,0.865,0.154,0.985474
4,13,12,0.229,0.865,0.154,0.496613
5,9,0,0.22,0.871,0.172,0.206238
5,9,0,0.22,0.871,0.172,0.218781
5,9,0,0.22,0.871,0.172,0.392059
5,9,1,0.22,0.871,0.172,0.194183
5,9,1,0.22,0.871,0.172,0.77771
5,9,1,0.22,0.871,0.172,0.11792
5,9,1,0.22,0.871,0.172,0.066071
5,9,2,0.22,0.871,0.172,0.470306
5,9,3,0.22,0.871,0.172,0.514893
5,9,4,0.22,0.871,0.172,0.024628
5,9,4,0.22,0.871,0.172,0.05603
5,9,4,0.22,0.871,0.172,0.797302
5,9,5,0.22,0.871,0.172,0.610077
5,9,6,0.22,0.871,0.172,0.434631
5,9,7,0.22,0.871,0.172,0.001984
5,9,7,0.22,0.871,0.172,0.512726
5,9,7,0.22,0.871,0.172,0.981232
5,9,8,0.22,0.871,0.172,0.829926
6,19,0,0.22,0.863,0.181,0.643188
6,19,1,0.22,0.863,0.181,0.459839
6,19,2,0.22,0.863,0.181,0.429626
6,19,3,0.22,0.863,0.181,0.09024
6,19,3,0.22,0.863,0.181,0.84848
6,19,3,0.22,0.863,0.181,0.280121
6,19,4,0.22,0.863,0.181,0.398132
6,19,5,0.22,0.863,0.181,0.02002
6,19,5,0.22,0.863,0.181,0.761993
6,19,5,0.22,0.863,0.181,0.497559
6,19,6,0.22,0.863,0.181,0.392517
6,19,7,0.22,0.863,0.181,0.628815
6,19,8,0.22,0.863,0.181,0.327454
6,19,9,0.22,0.863,0.181,0.827087
6,19,10,0.22,0.863,0.181,0.846893
6,19,11,0.22,0.863,0.181,0.771637
6,19,12,0.22,0.863,0.181,0.763336
6,19,13,0.22,0.863,0.181,0.204285
6,19,13,0.22,0.863,0.181,0.503143
6,19,13,0.22,0.863,0.181,0.08902
6,19,13,0.22,0.863,0.181,0.324402
6,19,14,0.22,0.863,0.181,0.520966
6,19,15,0.22,0.863,0.181,0.591522
6,19,16,0.22,0.863,0.181,0.26123
6,19,17,0.22,0.863,0.181,0.707916
6,19,18,0.22,0.863,0.181,0.437317
7,8,0,0.209,0.866,0.153,0.058838
7,8,0,0.209,0.866,0.153,0.182281
7,8,0,0.209,0.866,0.153,0.471802
7,8,1,0.209,0.866,0.153,0.440125
7,8,2,0.209,0.866,0.153,0.215485
7,8,3,0.209,0.866,0.153,0.246033
7,8,4,0.209,0.866,0.153,0.297455
7,8,5,0.209,0.866,0.153,0.096924
7,8,5,0.209,0.866,0.153,0.017487
7,8,5,0.209,0.866,0.153,0.355286
7,8,6,0.209,0.866,0.153,0.968292
7,8,7,0.209,0.866,0.153,0.533386
8,10,0,0.223,0.887,0.165,0.675873
8,10,1,0.223,0.887,0.165,0.95462
8,10,2,0.223,0.887,0.165,0.179779
8,10,2,0.223,0.887,0.165,0.095642
8,10,2,0.223,0.887,0.165,0.109497
8,10,2,0.223,0.887,0.165,0.014313
8,10,3,0.223,0.887,0.165,0.593781
8,10,4,0.223,0.887,0.165,0.525818
8,10,5,0.223,0.887,0.165,0.278564
8,10,6,0.223,0.887,0.165,0.106812
8,10,6,0.223,0.887,0.165,0.278198
8,10,6,0.223,0.887,0.165,0.829224
8,10,7,0.223,0.887,0.165,0.024139
8,10,7,0.223,0.887,0.165,0.746277
8,10,7,0.223,0.887,0.165,0.343384
8,10,8,0.223,0.887,0.165,0.194031
8,10,8,0.223,0.887,0.165,0.157043
8,10,8,0.223,0.887,0.165,0.116791
8,10,8,0.223,0.887,0.165,0.330872
8,10,9,0.223,0.887,0.165,0.700012
9,13,0,0.199,0.871,0.156,0.246674
9,13,1,0.199,0.871,0.156,0.923401
9,13,2,0.199,0.871,0.156,0.831909
9,13,3,0.199,0.871,0.156,0.463715
9,13,4,0.199,0.871,0.156,0.933197
9,13,5,0.199,0.871,0.156,0.039337
9,13,5,0.199,0.871,0.156,0.190857
9,13,5,0.199,0.871,0.156,0.322754
9,13,6,0.199,0.871,0.156,0.871124
9,13,7,0.199,0.871,0.156,0.601379
9,13,8,0.199,0.871,0.156,0.86615
9,13,9,0.199,0.871,0.156,0.739746
9,13,10,0.199,0.871,0.156,0.961334
9,13,11,0.199,0.871,0.156,0.603699
9,13,12,0.199,0.871,0.156,0.263672
10,7,0,0.2,0.876,0.158,0.967834
10,7,1,0.2,0.876,0.158,0.902435
10,7,2,0.2,0.876,0.158,0.047882
10,7,2,0.2,0.876,0.158,0.293335
10,7,2,0.2,0.876,0.158,0.716217
10,7,3,0.2,0.876,0.158,0.270569
10,7,4,0.2,0.876,0.158,0.499908
10,7,5,0.2,0.876,0.158,0.038177
10,7,5,0.2,0.876,0.158,0.42157
10,7,5,0.2,0.876,0.158,0.71405
10,7,6,0.2,0.876,0.158,0.191925
10,7,6,0.2,0.876,0.158,0.06546
10,7,6,0.2,0.876,0.158,0.614288
