learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
2,8,1,0,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.72760728
2,8,1,1,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.690750328
2,8,1,2,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.660403114
2,8,1,3,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.743313994
2,8,1,4,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.544392062
2,8,1,5,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.739717857
2,8,1,6,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.50527514
2,8,1,7,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.735258086
2,8,1,8,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.735280301
2,8,1,9,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,0.685174738
3,10,5,0,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.857429212
3,10,5,1,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.837288001
3,10,5,2,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.644298977
3,10,5,3,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.747133716
3,10,5,4,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.751631314
3,10,5,5,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.664380131
3,10,5,6,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.722880396
3,10,5,7,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.641295615
3,10,5,8,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.680177939
3,10,5,9,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,0.838766264
7,8,0,0,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.906321886
7,8,0,1,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.859394329
7,8,0,2,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.732552602
7,8,0,3,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.866880853
7,8,0,4,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.670207719
7,8,0,5,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.821907923
7,8,0,6,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.616715338
7,8,0,7,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.805905894
7,8,0,8,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.82536927
7,8,0,9,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,0.85455787
