learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.895142
1,4,1,0.238,0.877,0.163,0.940796
1,4,2,0.238,0.877,0.163,0.434418
1,4,3,0.238,0.877,0.163,0.608948
2,8,0,0.201,0.881,0.16,0.504303
2,8,1,0.201,0.881,0.16,0.079865
2,8,1,0.201,0.881,0.16,0.733856
2,8,1,0.201,0.881,0.16,0.022247
2,8,2,0.201,0.881,0.16,0.931
2,8,3,0.201,0.881,0.16,0.982086
2,8,4,0.201,0.881,0.16,0.157715
2,8,4,0.201,0.881,0.16,0.602753
2,8,4,0.201,0.881,0.16,0.360809
2,8,5,0.201,0.881,0.16,0.308624
2,8,6,0.201,0.881,0.16,0.911926
2,8,7,0.201,0.881,0.16,0.148804
2,8,7,0.201,0.881,0.16,0.206818
2,8,7,0.201,0.881,0.16,0.263977
3,10,0,0.215,0.875,0.15,0.309509
3,10,1,0.215,0.875,0.15,0.451294
3,10,2,0.215,0.875,0.15,0.460266
3,10,3,0.215,0.875,0.15,0.947021
3,10,4,0.215,0.875,0.15,0.541626
3,10,5,0.215,0.875,0.15,0.163513
3,10,5,0.215,0.875,0.15,0.623383
3,10,5,0.215,0.875,0.15,0.010986
3,10,5,0.215,0.875,0.15,0.939392
3,10,6,0.215,0.875,0.15,0.467041
3,10,7,0.215,0.875,0.15,0.380676
3,10,8,0.215,0.875,0.15,0.904541
3,10,9,0.215,0.875,0.15,0.001373
3,10,9,0.215,0.875,0.15,0.007233
3,10,9,0.215,0.875,0.15,0.53714
4,13,0,0.229,0.865,0.154,0.547668
4,13,1,0.229,0.865,0.154,0.44986
4,13,2,0.229,0.865,0.154,0.635956
4,13,3,0.229,0.865,0.154,0.053375
4,13,3,0.229,0.865,0.154,0.880981
4,13,4,0.229,0.865,0.154,0.55072
4,13,5,0.229,0.865,0.154,0.354126
4,13,6,0.229,0.865,0.154,0.609772
4,13,7,0.229,0.865,0.154,0.88504
4,13,8,0.229,0.865,0.154,0.708405
4,13,9,0.229,0.865,0.154,0.90921
4,13,10,0.229,0.865,0.154,0.610901
4,13,11,0.229,0.865,0.154,0.178864
4,13,11,0.229,0.865,0.154,0.670288
4,13,11,0.229,0.865,0.154,0.671295
4,13,12,0.229,0.865,0.154,0.459137
5,9,0,0.22,0.871,0.172,0.951965
5,9,1,0.22,0.871,0.172,0.953003
5,9,2,0.22,0.871,0.172,0.174988
5,9,2,0.22,0.871,0.172,0.948669
5,9,3,0.22,0.871,0.172,0.501343
5,9,4,0.22,0.871,0.172,0.437531
5,9,5,0.22,0.871,0.172,0.06665
5,9,5,0.22,0.871,0.172,0.482544
5,9,5,0.22,0.871,0.172,0.383423
5,9,6,0.22,0.871,0.172,0.699219
5,9,7,0.22,0.871,0.172,0.659058
5,9,8,0.22,0.871,0.172,0.666748
6,19,0,0.22,0.863,0.181,0.33902
6,19,1,0.22,0.863,0.181,0.56189
6,19,2,0.22,0.863,0.181,0.203613
6,19,2,0.22,0.863,0.181,0.529663
6,19,2,0.22,0.863,0.181,0.471985
6,19,3,0.22,0.863,0.181,0.40918
6,19,4,0.22,0.863,0.181,0.705811
6,19,5,0.22,0.863,0.181,0.602905
6,19,6,0.22,0.863,0.181,0.581512
6,19,7,0.22,0.863,0.181,0.011871
6,19,7,0.22,0.863,0.181,0.386261
6,19,7,0.22,0.863,0.181,0.66217
6,19,8,0.22,0.863,0.181,0.52124
6,19,9,0.22,0.863,0.181,0.507263
6,19,10,0.22,0.863,0.181,0.896362
6,19,11,0.22,0.863,0.181,0.076569
6,19,11,0.22,0.863,0.181,0.360535
6,19,11,0.22,0.863,0.181,0.646118
6,19,12,0.22,0.863,0.181,0.672028
6,19,13,0.22,0.863,0.181,0.336853
6,19,14,0.22,0.863,0.181,0.884949
6,19,15,0.22,0.863,0.181,0.091095
6,19,15,0.22,0.863,0.181,0.766266
6,19,15,0.22,0.863,0.181,0.474213
6,19,16,0.22,0.863,0.181,0.671753
6,19,17,0.22,0.863,0.181,0.976227
6,19,18,0.22,0.863,0.181,0.776154
7,8,0,0.209,0.866,0.153,0.141968
7,8,0,0.209,0.866,0.153,0.154205
7,8,0,0.209,0.866,0.153,0.011566
7,8,1,0.209,0.866,0.153,0.641846
7,8,2,0.209,0.866,0.153,0.03891
7,8,2,0.209,0.866,0.153,0.994141
7,8,3,0.209,0.866,0.153,0.330688
7,8,4,0.209,0.866,0.153,0.189209
7,8,4,0.209,0.866,0.153,0.504028
7,8,4,0.209,0.866,0.153,0.524109
7,8,5,0.209,0.866,0.153,0.443909
7,8,6,0.209,0.866,0.153,0.584595
7,8,7,0.209,0.866,0.153,0.267365
8,10,0,0.223,0.887,0.165,0.809631
8,10,1,0.223,0.887,0.165,0.263336
8,10,2,0.223,0.887,0.165,0.626923
8,10,3,0.223,0.887,0.165,0.429199
8,10,4,0.223,0.887,0.165,0.867889
8,10,5,0.223,0.887,0.165,0.380035
8,10,6,0.223,0.887,0.165,0.70224
8,10,7,0.223,0.887,0.165,0.864563
8,10,8,0.223,0.887,0.165,0.074554
8,10,8,0.223,0.887,0.165,0.337616
8,10,8,0.223,0.887,0.165,0.20932
8,10,9,0.223,0.887,0.165,0.816589
9,13,0,0.199,0.871,0.156,0.662415
9,13,1,0.199,0.871,0.156,0.663086
9,13,2,0.199,0.871,0.156,0.648621
9,13,3,0.199,0.871,0.156,0.366486
9,13,4,0.199,0.871,0.156,0.16095
9,13,4,0.199,0.871,0.156,0.513062
9,13,4,0.199,0.871,0.156,0.861694
9,13,5,0.199,0.871,0.156,0.406128
9,13,6,0.199,0.871,0.156,0.432556
9,13,7,0.199,0.871,0.156,0.418091
9,13,8,0.199,0.871,0.156,0.260101
9,13,9,0.199,0.871,0.156,0.605103
9,13,10,0.199,0.871,0.156,0.533539
9,13,11,0.199,0.871,0.156,0.157379
9,13,11,0.199,0.871,0.156,0.699127
9,13,11,0.199,0.871,0.156,0.435516
9,13,12,0.199,0.871,0.156,0.417084
10,7,0,0.2,0.876,0.158,0.624176
10,7,1,0.2,0.876,0.158,0.147736
10,7,1,0.2,0.876,0.158,0.283295
10,7,1,0.2,0.876,0.158,0.935028
10,7,2,0.2,0.876,0.158,0.408386
10,7,3,0.2,0.876,0.158,0.644592
