learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.609222
1,4,1,0.238,0.877,0.163,0.116577
1,4,1,0.238,0.877,0.163,0.236786
1,4,1,0.238,0.877,0.163,0.234467
1,4,2,0.238,0.877,0.163,0.235718
1,4,2,0.238,0.877,0.163,0.028229
1,4,2,0.238,0.877,0.163,0.453369
1,4,3,0.238,0.877,0.163,0.312561
2,8,0,0.201,0.881,0.16,0.336884
2,8,1,0.201,0.881,0.16,0.040375
2,8,1,0.201,0.881,0.16,0.365509
2,8,1,0.201,0.881,0.16,0.767639
2,8,2,0.201,0.881,0.16,0.928223
2,8,3,0.201,0.881,0.16,0.49707
2,8,4,0.201,0.881,0.16,0.387482
2,8,5,0.201,0.881,0.16,0.768524
2,8,6,0.201,0.881,0.16,0.8302
2,8,7,0.201,0.881,0.16,0.251465
3,10,0,0.215,0.875,0.15,0.754089
3,10,1,0.215,0.875,0.15,0.461639
3,10,2,0.215,0.875,0.15,0.470612
3,10,3,0.215,0.875,0.15,0.993164
3,10,4,0.215,0.875,0.15,0.240051
3,10,5,0.215,0.875,0.15,0.518097
3,10,6,0.215,0.875,0.15,0.155334
3,10,6,0.215,0.875,0.15,0.913391
3,10,7,0.215,0.875,0.15,0.660889
3,10,8,0.215,0.875,0.15,0.207855
3,10,8,0.215,0.875,0.15,0.595642
3,10,8,0.215,0.875,0.15,0.838837
3,10,9,0.215,0.875,0.15,0.445221
4,13,0,0.229,0.865,0.154,0.010223
4,13,0,0.229,0.865,0.154,0.569916
4,13,0,0.229,0.865,0.154,0.42038
4,13,1,0.229,0.865,0.154,0.572937
4,13,2,0.229,0.865,0.154,0.938385
4,13,3,0.229,0.865,0.154,0.169373
4,13,3,0.229,0.865,0.154,0.67807
4,13,3,0.229,0.865,0.154,0.504974
4,13,4,0.229,0.865,0.154,0.685852
4,13,5,0.229,0.865,0.154,0.065857
4,13,5,0.229,0.865,0.154,0.336578
4,13,5,0.229,0.865,0.154,0.444641
4,13,6,0.229,0.865,0.154,0.161469
4,13,6,0.229,0.865,0.154,0.374268
4,13,6,0.229,0.865,0.154,0.648163
4,13,7,0.229,0.865,0.154,0.425232
4,13,8,0.229,0.865,0.154,0.93927
4,13,9,0.229,0.865,0.154,0.152405
4,13,9,0.229,0.865,0.154,0.628448
4,13,9,0.229,0.865,0.154,0.601013
4,13,10,0.229,0.865,0.154,0.77359
4,13,11,0.229,0.865,0.154,0.79187
4,13,12,0.229,0.865,0.154,0.753418
5,9,0,0.22,0.871,0.172,0.26947
5,9,1,0.22,0.871,0.172,0.607971
5,9,2,0.22,0.871,0.172,0.031158
5,9,2,0.22,0.871,0.172,0.610657
5,9,2,0.22,0.871,0.172,0.193298
5,9,3,0.22,0.871,0.172,0.44339
5,9,4,0.22,0.871,0.172,0.476593
5,9,5,0.22,0.871,0.172,0.998169
5,9,6,0.22,0.871,0.172,0.255676
5,9,7,0.22,0.871,0.172,0.126587
5,9,7,0.22,0.871,0.172,0.363556
5,9,7,0.22,0.871,0.172,0.741333
5,9,8,0.22,0.871,0.172,0.444977
6,19,0,0.22,0.863,0.181,0.829315
6,19,1,0.22,0.863,0.181,0.683044
6,19,2,0.22,0.863,0.181,0.166138
6,19,2,0.22,0.863,0.181,0.268005
6,19,2,0.22,0.863,0.181,0.827576
6,19,3,0.22,0.863,0.181,0.427856
6,19,4,0.22,0.863,0.181,0.32193
6,19,5,0.22,0.863,0.181,0.310394
6,19,6,0.22,0.863,0.181,0.476685
6,19,7,0.22,0.863,0.181,0.240417
6,19,8,0.22,0.863,0.181,0.188995
6,19,8,0.22,0.863,0.181,0.966156
6,19,9,0.22,0.863,0.181,0.649963
6,19,10,0.22,0.863,0.181,0.416412
6,19,11,0.22,0.863,0.181,0.512299
6,19,12,0.22,0.863,0.181,0.768127
6,19,13,0.22,0.863,0.181,0.334656
6,19,14,0.22,0.863,0.181,0.200104
6,19,14,0.22,0.863,0.181,0.108185
6,19,14,0.22,0.863,0.181,0.49826
6,19,15,0.22,0.863,0.181,0.060425
6,19,15,0.22,0.863,0.181,0.35437
6,19,15,0.22,0.863,0.181,0.56842
6,19,16,0.22,0.863,0.181,0.805511
6,19,17,0.22,0.863,0.181,0.335083
6,19,18,0.22,0.863,0.181,0.899445
7,8,0,0.209,0.866,0.153,0.36441
7,8,1,0.209,0.866,0.153,0.872528
7,8,2,0.209,0.866,0.153,0.057526
7,8,2,0.209,0.866,0.153,0.965851
7,8,3,0.209,0.866,0.153,0.710968
7,8,4,0.209,0.866,0.153,0.501099
7,8,5,0.209,0.866,0.153,0.214478
7,8,6,0.209,0.866,0.153,0.509827
7,8,7,0.209,0.866,0.153,0.866028
8,10,0,0.223,0.887,0.165,0.130371
8,10,0,0.223,0.887,0.165,0.52774
8,10,0,0.223,0.887,0.165,0.730865
8,10,1,0.223,0.887,0.165,0.562683
8,10,2,0.223,0.887,0.165,0.04657
8,10,2,0.223,0.887,0.165,0.369446
8,10,2,0.223,0.887,0.165,0.401764
8,10,3,0.223,0.887,0.165,0.823212
8,10,4,0.223,0.887,0.165,0.698242
8,10,5,0.223,0.887,0.165,0.891571
8,10,6,0.223,0.887,0.165,0.667206
8,10,7,0.223,0.887,0.165,0.804718
8,10,8,0.223,0.887,0.165,0.39093
8,10,9,0.223,0.887,0.165,0.628418
9,13,0,0.199,0.871,0.156,0.199097
9,13,1,0.199,0.871,0.156,0.682373
9,13,2,0.199,0.871,0.156,0.038971
9,13,2,0.199,0.871,0.156,0.486847
9,13,2,0.199,0.871,0.156,0.62674
9,13,3,0.199,0.871,0.156,0.310242
9,13,4,0.199,0.871,0.156,0.913483
9,13,5,0.199,0.871,0.156,0.372681
9,13,6,0.199,0.871,0.156,0.96637
9,13,7,0.199,0.871,0.156,0.723328
9,13,8,0.199,0.871,0.156,0.953857
9,13,9,0.199,0.871,0.156,0.636566
9,13,10,0.199,0.871,0.156,0.059052
