learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
1,4,3,0,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.374770989
1,4,3,1,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.265399831
1,4,3,2,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.257664063
1,4,3,3,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.25442866
1,4,3,4,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.365685481
1,4,3,5,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.269700353
1,4,3,6,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.26405457
1,4,3,7,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.263847113
1,4,3,8,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.288414412
1,4,3,9,0.238,0.877,0.163,0.188476563,0.188293457,0.043670654,0,0.274840714
10,7,5,0,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.230947342
10,7,5,1,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.243583224
10,7,5,2,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.147316096
10,7,5,3,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.345281811
10,7,5,4,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.206255694
10,7,5,5,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.1727995
10,7,5,6,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.163377081
10,7,5,7,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.141952489
10,7,5,8,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.242258379
10,7,5,9,0.2,0.876,0.158,0.153015137,0.396728516,0.036499023,0,0.351665325
