learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.895141602,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.940795898,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.434417725,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.608947754,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.504302979,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.079864502,0.733856201,0.022247314,4,
2,8,2,0.201,0.881,0.16,0.930999756,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.982086182,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.157714844,0.602752686,0.360809326,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.308624268,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.91192627,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.148803711,0.206817627,0.263977051,N/A,No Rating Submission
3,10,0,0.215,0.875,0.15,0.309509277,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.451293945,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.460266113,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.947021484,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.541625977,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.163513184,0.623382568,0.010986328,4,
3,10,6,0.215,0.875,0.15,0.467041016,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.38067627,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.904541016,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.001373291,0.007232666,0.537139893,N/A,No Rating Submission
4,13,0,0.229,0.865,0.154,0.547668457,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.449859619,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.635955811,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.053375244,0.880981445,N/A,N/A,No Recommendation Follow
4,13,4,0.229,0.865,0.154,0.550720215,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.354125977,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.609771729,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.885040283,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.708404541,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.909210205,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.610900879,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.178863525,0.670288086,0.671295166,N/A,No Rating Submission
4,13,12,0.229,0.865,0.154,0.459136963,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.951965332,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.95300293,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.174987793,0.948669434,N/A,N/A,No Recommendation Follow
5,9,3,0.22,0.871,0.172,0.501342773,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.437530518,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.066650391,0.482543945,0.383422852,N/A,No Rating Submission
5,9,6,0.22,0.871,0.172,0.69921875,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.659057617,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.666748047,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.339019775,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.561889648,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.203613281,0.529663086,0.471984863,N/A,No Rating Submission
6,19,3,0.22,0.863,0.181,0.409179688,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.705810547,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.602905273,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.581512451,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.011871338,0.386260986,0.66217041,N/A,No Rating Submission
6,19,8,0.22,0.863,0.181,0.521240234,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.507263184,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.896362305,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.076568604,0.360534668,0.646118164,N/A,No Rating Submission
6,19,12,0.22,0.863,0.181,0.672027588,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.336853027,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.88494873,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.091094971,0.766265869,0.474212646,N/A,No Rating Submission
6,19,16,0.22,0.863,0.181,0.67175293,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.976226807,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.776153564,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.141967773,0.154205322,0.011566162,4,
