learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,2,0.238,0.877,0.163,0.711609,0
2,8,5,0.201,0.881,0.16,0.716858,0
3,10,7,0.215,0.875,0.15,0.999481,0
3,10,8,0.215,0.875,0.15,0.048889,1
4,13,1,0.229,0.865,0.154,0.145294,0
4,13,2,0.229,0.865,0.154,0.57309,1
4,13,7,0.229,0.865,0.154,0.105835,2
4,13,8,0.229,0.865,0.154,0.255524,3
4,13,11,0.229,0.865,0.154,0.992798,4
5,9,4,0.22,0.871,0.172,0.108337,0
5,9,7,0.22,0.871,0.172,0.910797,1
5,9,8,0.22,0.871,0.172,0.633728,2
6,19,8,0.22,0.863,0.181,0.235596,0
6,19,10,0.22,0.863,0.181,0.56131,1
6,19,11,0.22,0.863,0.181,0.734314,2
6,19,14,0.22,0.863,0.181,0.839722,4
6,19,17,0.22,0.863,0.181,0.59967,8
6,19,18,0.22,0.863,0.181,0.942932,9
7,8,3,0.209,0.866,0.153,0.043213,0
8,10,3,0.223,0.887,0.165,0.572845,0
8,10,6,0.223,0.887,0.165,0.321594,4
8,10,7,0.223,0.887,0.165,0.662842,8
8,10,9,0.223,0.887,0.165,0.042358,9
9,13,9,0.199,0.871,0.156,0.640472,2
